"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","loglik","loglik.se.se"
"1",0.0485918627251902,1.38608465043956,0.127545771396515,0.305276698451448,0.925080093134869,0,0,0.00686144176078834,0,-0.00141201586883221,-0.132787442080115,-50.9506500655731,0.0232722998832376
"2",0.0601341899525831,-0.993968603896084,0.144226543598058,-0.343470279080924,1.0861418432732,0,0,0.00121626996245259,0,0.0164591440952849,0.065818023931692,-47.5787598185359,0.0345444972099789
"3",0.0585155102558588,-1.03620269322794,0.11146083437904,0.33504742313138,1.24216720489347,0,0,-0.00319966465536457,0,0.0269704034068823,-0.0111096299182788,-47.8498724646397,0.0165764536338085
"4",0.0758137903349244,-1.10247050442692,0.132208675159125,0.347201584445595,0.84140218595573,0,0,0.00182177024174912,0,0.0246080852247743,-0.0438072348376921,-49.3366228782535,0.061595529642361
"5",0.0474854025961359,1.24634264201001,0.101462932842921,0.33159590838795,1.00001624869151,0,0,0.0073801543029711,0,0.0377950059340792,-0.0539953600789274,-49.7899200521593,0.0165629461098862
"6",0.0475551150160808,-1.0064710667073,0.12453398041702,-0.328029379755835,1.29319983611183,0,0,0.00277918548931574,0,-0.0110240073817055,0.108889276699973,-48.1529791308298,0.0209803732418088
"7",0.0754154412522899,1.26831067421005,0.138663019463574,0.315441019103417,0.928135333766477,0,0,-0.00776614889397773,0,0.0207227519231322,0.0438960703705485,-49.9502927790854,0.0286109949567406
"8",0.0592404470834244,-1.28549745160986,0.119065699653633,0.288266828545485,1.10210602639687,0,0,-0.000177680141383831,0,0.0339541239473902,-0.0480976982346546,-49.7696935053814,0.0259082048400141
"9",0.0535847963512685,1.13686430134967,0.117883425320337,0.315057709782633,1.11912505038414,0,0,0.00201147348010654,0,-0.0326285020353008,-0.0558908643210531,-47.306530828009,0.0273901582534953
"10",0.081332006840008,-1.83456096436312,0.135559423603949,-0.301440192415952,0.601470235424086,0,0,-0.00406851857575231,0,-0.0347731320412142,-0.127178149807629,-55.297593260819,0.0186286901038742
"11",0.0514558536600669,-1.11918617349814,0.106998599904659,0.338265665870584,1.04864820015946,0,0,0.00416362722956147,0,-0.0576035856649023,-0.0619496094798552,-47.9884341521954,0.0221566871923812
"12",0.0590608827311465,1.18347859674223,0.110780684858493,-0.294378754378379,1.09779827671418,0,0,0.00152803628057357,0,0.0492360458159049,-0.10298835364109,-48.5948990639692,0.0387805779590931
"13",0.068455030675168,-1.15566497309469,0.120295161749716,0.325390640121819,0.987918689904685,0,0,-0.00320741400347877,0,-0.0341193472705379,0.0190654282276596,-47.6248415548235,0.0314593460596566
"14",0.0685122536577762,1.16842886449309,0.107738052125058,-0.305814309160202,1.02307852015629,0,0,-0.00101075804091902,0,0.0292251440777505,0.0401103509614267,-47.7515800931256,0.0400792120287461
"15",0.0587745518945319,-1.12826055073494,0.0973123510058462,-0.350501794493553,1.04150840380684,0,0,0.000877481660991799,0,-0.00754767079181433,0.0676504694855657,-48.5463456984838,0.0155027043543828
"16",0.0605164419475848,1.17732988813288,0.12583150898479,0.294350483091613,1.14579662592685,0,0,0.00354294138715305,0,-0.00897804289172797,-0.083177630775658,-48.8610434733237,0.0286933971221606
"17",0.0661735461390226,-1.74383226142091,0.11118127711596,-0.316225378059426,0.598557190761966,0,0,0.00661583177367142,0,0.0294046236674888,-0.0106015366456649,-52.8635731317611,0.0181982193386235
"18",0.0600317811361959,1.07242033548149,0.138390166378521,-0.314822212654784,1.28126262690915,0,0,-0.00261414392929193,0,0.0769479849297346,0.00199868309604496,-49.7324293859915,0.0197314941472741
"19",0.0488511775170647,1.1567285053958,0.0970465083336868,-0.314834147916906,1.11958839275364,0,0,0.00883748272602957,0,-0.0204333696372671,-0.0615174038460701,-48.7787780032112,0.0221350806186964
"20",0.06659743414608,1.07339489192055,0.0700533388308085,0.360272166932952,1.03953083667251,0,0,-0.00158731444743955,0,-0.0640088536869693,0.00860759001944706,-49.0340131852428,0.0150499013186184
"21",0.0583625699262164,1.0839931488117,0.124080302277048,0.31964875170528,1.21817524154273,0,0,0.00480711271284405,0,0.00771073658092524,-0.0586121230222897,-48.4788331744947,0.0183388609795701
"22",0.0525074862329122,-0.784717012142493,0.0156161957336374,0.378725502445793,1.20955881342454,0,0,0.00970046701216161,0,-0.0775141874660578,-0.0376206077420731,-48.1474426235291,0.0329992020753097
"23",0.0490266051702819,1.26280062835022,0.117424722255219,-0.284988523218492,1.19148275016172,0,0,0.00688162973116951,0,-0.010451720297141,-0.116619868350167,-51.23555566697,0.0223081299040239
"24",0.0618760403224172,0.889382490554104,0.0261817296675527,-0.374498935186938,1.32069031629676,0,0,-0.00409638557356389,0,0.0312786067783504,0.102449828386705,-48.8405530090767,0.0105747567073553
"25",0.053763326742767,-1.29420562338147,0.127696508093385,-0.30085206456752,1.13257093077447,0,0,-0.00599959020253953,0,-0.0261971866930443,-0.0824952061765531,-52.0920824577783,0.0196549941472838
"26",0.050414424082084,0.753973676279568,0.00536810955217889,0.404054233596968,1.23061731170002,0,0,-0.00225277939390145,0,0.0402438267114926,0.00185926141961137,-46.4728549894771,0.0271800006400498
"27",0.0593543606127823,-0.789098977801782,0.00823496027647714,-0.420146840355229,1.18647712862347,0,0,0.000557202035021952,0,0.0398123051141415,0.0896838534206966,-46.217316660076,0.0127076369887825
