"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","loglik","loglik.se.se"
"1",0.152999351605538,0,0.0246563647031286,0.239857519984549,0.802945377815937,0,0,0.217496407343679,0,0,-0.6368917720769,-51.3575887301434,0.104290490390598
"2",0.167817051775234,0,0.0684590813511252,0.309875117821738,0.813492685602161,0,0,0.24636863626199,0,0,0.620682311554775,-55.9511979707093,0.0824581194382917
"3",0.173541637602996,0,0.0370588136477368,0.207628303245847,0.995299425985377,0,0,0.124171830077299,0,0,-0.627601021762653,-81.06562674536,1.83139155642007
"4",0.269178344009014,0,0.0333038213638173,0.277272034255393,0.860855609319731,0,0,0.193312369850165,0,0,0.686856735731835,-56.2578343852893,0.0415707887714236
"5",0.314028262718788,0,0.0474651301211806,-0.242757194149445,0.78371283425215,0,0,0.246866557678729,0,0,-0.679333394793385,-54.9744432297995,0.0295255001003036
"6",0.278254372291915,0,0.0294805718744974,-0.258232003070874,0.754047227905582,0,0,0.302303313207725,0,0,-0.659844446814676,-54.4049469157069,0.0275742749386055
"7",0.196279132712838,0,0.0390678273052914,-0.258456897892657,0.769886037019853,0,0,0.225000752908951,0,0,-0.680424165245518,-51.7272372552617,0.0159365450024808
"8",0.200091541865955,0,0.061687918158241,0.306028850966384,0.845043546624623,0,0,0.277294933818525,0,0,0.656131355523373,-56.3905679961939,0.0523880079908435
"9",0.28536947950429,0,0.0100905456415701,0.255882253343077,0.762637259197968,0,0,0.207270586948258,0,0,0.690185748837293,-55.4625803460435,0.0143828326568657
"10",0.0932066133106468,0,0.00112226736790222,0.334570107021741,0.87343958483929,0,0,0.148006352984492,0,0,0.660688631923733,-56.1157588390436,0.0287760974750725
"11",0.0891030624268253,0,0.0704240664907003,-0.247949136148549,1.04122780432196,0,0,0.173527972249195,0,0,-0.56833480840182,-110.130690981497,50.2239805470962
"12",0.220447081621637,0,0.0356571844443467,0.271965382960568,0.744523266167298,0,0,0.294322378056867,0,0,-0.708492106243738,-54.7678652357403,0.00859682227604535
"13",0.20085088063848,0,0.0374098280324678,-0.277575814052524,0.840850412760844,0,0,0.248011754352223,0,0,-0.674161392352907,-53.3615049849526,0.0343768071842804
"14",0.263416072125484,0,0.0481322221914076,-0.224870093557025,0.700562627790673,0,0,0.348616754309033,0,0,0.689359923097845,-54.2157405769767,0.0121138363888236
"15",0.165372067926075,0,0.0361859625899382,0.211181255664229,0.852761960961332,0,0,0.288369723729771,0,0,-0.678856399423681,-52.9918354795635,0.0670469976631724
"16",0.248642742394856,0,0.0326500265341077,-0.25250391176795,0.782237401531391,0,0,0.321042905522343,0,0,-0.684902774504713,-54.5943251412336,0.0224890806522508
