"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","loglik","loglik.se.se"
"1",0.00885027297734888,0.13870593173792,0.0366976812005749,5.52463891892259,1.03578803530567,0,0,0.0126851548373197,0,0,2.52985501818627,0.00394330037706518
"2",0.00393392949034798,0.0951074378086258,0.010523641726861,21.963439036153,0.905687577802202,0,0,0.00654723319301771,0,0,10.8712137572084,0.00229906092566764
"3",0.00411388232256862,0.0911589947365807,0.00899714308613535,25.0566090230802,0.896888045299928,0,0,0.00613547845860057,0,0,12.3935901138109,0.00251641125237446
"4",0.00714656584235195,0.129246379925937,0.0272460307875128,8.00758372110817,0.988842168905765,0,0,0.011636738109856,0,0,3.32312075910134,0.00276744664785644
"5",0.00446247526947647,-0.0879878585670109,-0.0115851850537902,22.6446568740658,0.855983420123387,0,0,0.00917788119945151,0,0,13.663824954155,0.00202051010937604
"6",0.00374652076309071,0.0874938952765183,0.00843280074883599,26.3208141668464,0.890393063735209,0,0,0.00594455900000568,0,0,13.0904614441823,0.00242240665764368
"7",0.00391135074516423,-0.0858523999403611,-0.0103184791034129,24.1717271653302,0.86955569771274,0,0,0.00840199926035498,0,0,14.6477082375583,0.00209956125994359
"8",0.00746429385852294,-0.128453159810177,0.0276600059074988,7.70094748910901,0.983115637332414,0,0,0.0129570828435461,0,0,3.15073565078899,0.00293709728081376
"9",0.00619227727510314,0.116803704466976,0.017743854947608,11.9788730120083,0.956296906032882,0,0,0.00930150127795269,0,0,5.39635019229652,0.00229745636575387
"10",0.00339338540048188,-0.0896411101016597,0.00955189463560161,23.4628334715693,0.939139726352712,0,0,0.00497627164307832,0,0,11.7602326593133,0.002497398016312
"11",0.00385852499624621,-0.0852951065907391,-0.0103636389233544,25.3792217865308,0.860382909013194,0,0,0.00806797083786789,0,0,15.5889822702387,0.00211284174964452
"12",0.00409186333804537,0.0927933889483481,0.00954482719223963,23.5507436693752,0.918908203725379,0,0,0.00577278807320585,0,0,11.7036062843208,0.0024322531507355
"13",0.00810618101591365,0.131996197890846,0.0264776992981701,8.28995360965187,0.96542776639105,0,0,0.0128758157301793,0,0,3.37305538482746,0.00261555868775688
"14",0.0090092675429754,-0.138934402084406,0.0357142002782966,5.79857035793689,1.02595435315564,0,0,0.0133525347313143,0,0,2.69920655452768,0.00401607972473531
"15",0.00441482288696756,-0.101509141620288,0.0121958116600224,18.7246829272118,0.953004076114646,0,0,0.00643047565820408,0,0,8.92151650648507,0.00236669618168793
"16",0.00872668414942396,0.13359592455024,0.0280098147948084,7.77339137988242,0.97838065678758,0,0,0.0126575802180825,0,0,3.1472211180899,0.00278833001347178
"17",0.00400877978444699,-0.0926572841102003,0.0103065576285221,22.1800319624113,0.917498312420948,0,0,0.00605369562303398,0,0,11.1206926505485,0.00237093429470803
"18",0.00468023358459693,0.091980455296715,0.0104100018082434,21.5302545172843,0.892190173933388,0,0,0.00675817184237539,0,0,10.6511165392426,0.0024006945619866
"19",0.00908270536824811,0.146583186983146,0.0363809879155513,5.52548903113249,1.02371643512779,0,0,0.0150277519709586,0,0,2.37428731377764,0.00449327254008264
"20",0.00388205069949161,0.0854516718427363,-0.0105090837167047,24.4212952608357,0.85985417973505,0,0,0.00810824776493525,0,0,15.0053637899809,0.00206940049720322
"21",0.00462932369538107,0.0870564295272435,0.00877992959360978,25.8602680262938,0.89066625779052,0,0,0.00597657762748414,0,0,12.653314903608,0.00254317608265215
"22",0.0100586871747882,0.139000609107425,0.0397345344148801,5.23643375601639,1.04420582361611,0,0,0.0140084832542967,0,0,2.23141639270972,0.0043129566260562
"23",0.00451669234667624,-0.0987572703590377,0.0116490482551163,19.3183984341593,0.915713635912988,0,0,0.00681812757611374,0,0,9.55536893177705,0.00228398419006229
"24",0.0111520881578362,0.142951315407319,0.0378279883792003,5.78076735339787,0.98876838770823,0,0,0.0167384797049591,0,0,2.35106398090326,0.00425220161752855
"25",0.00479360993124996,-0.0983473548922602,0.0109551165265601,21.1654263388442,0.879570532530545,0,0,0.00715331935099045,0,0,10.3295568218218,0.00228972558018068
