"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","loglik","loglik.se.se"
"1",0.626958151885948,0.0557557814737444,0.477652030030093,-0.361820500887847,-2.64941814338122,-0.239719422490973,-1.73435880270934,-0.937925529872881,0.184877603826576,0.153491254487193,-1581.64688262722,1.49361175672479e-05
"2",-0.771066989715986,0.895107745619761,-0.332825046403045,1.63816662613279,0.411915756896951,-3.4698263494653,0.347315036135424,0.100281641151604,-1.15142524967047,2.16006325336169,-334.160506203638,0.137604482350922
"3",0.964999676367857,-1.32298594314772,0.835262672201267,0.0477851963274634,2.17896452360338,-0.445664587569733,1.97215732053477,1.0336965253868,-0.374863763878856,0.33440160428915,-2256.67127788902,0.984980976500427
"4",0.164295601912633,-0.885197708272918,0.493406137249418,-0.460100920852882,-0.0060008986943455,-0.318419057549513,0.0209688915065352,1.27320373051075,0.773675222929368,-0.931137781856994,-617.904590058801,2.63405347793238
"5",-0.819431080313483,-0.0946333089314021,0.471897098093487,0.601374380696279,1.72784041172969,1.48530590512244,1.07387828313947,-0.23258481158175,-0.866224092332496,-0.993309580031398,-876.008285874506,8.32416834273921e-05
"6",-2.09053013033637,1.65001419811972,-0.524059470237226,1.36963407044065,-0.274447267197958,-0.102422521919576,1.48874659218708,-0.119824874432321,0.837850164760746,0.444964847831465,-250.691781414745,0.195756120884323
"7",-1.32579075496559,1.5797667251065,-0.949289112757218,-0.512805685593549,-0.986573358518972,2.48384700379239,1.01770011578507,0.571991427311475,-0.529459636335197,-1.63228586156452,-362.711163758748,0.448074092922458
"8",-0.945795246420311,0.249885245823301,0.351634430905818,-1.48539581515679,-0.270031574419561,-1.65558388649091,0.58946369079302,-1.58820257724434,-3.38610067358511,-0.441541361301415,-421.684557951148,0.0108060861836619
"9",-1.25450359156503,-0.73764295671802,-1.05876419177196,-2.26012861383147,-0.0406831411958844,-0.796923983077503,-1.98624265346291,-0.821141065307586,-0.239982588629398,1.30338012521599,-271.172458819957,0.0424031199902082
"10",-0.302288537712624,1.00289523679457,-0.6566521023313,1.0329427476366,-0.218973826261917,1.11657106740641,2.21822957048622,-0.526488247902282,0.753067417448308,-0.388908763209846,-204.184300415813,0.170810406569429
"11",2.15466046496766,-1.37959922072501,0.228194757947475,0.830759014710087,-0.511185601795316,0.0911198359825113,2.26261846568253,-0.92982298065283,1.27937824370394,0.306732039928595,-382.390647480634,0.393276198234455
"12",-0.146248622240898,1.31057421175453,-0.468290432119404,0.821204484297327,0.347514664743533,-3.78751743593876,-1.13798584633993,0.131472231982784,-1.10291395266912,-0.69265488215875,-340.219580538632,0.561256113821745
"13",2.97090592646529,0.833272782865792,-0.601497309169468,0.679381731644809,0.0272099329356282,-1.00266551251651,-2.19492185876832,-5.64936086619458,0.273091342678889,-0.0184901723748045,-492.123284863755,0.00248299928761444
"14",-0.151539995525905,-0.347923251433057,0.0583636695602739,2.12289486120157,-0.697909451898429,-1.51643740659295,1.3376881453477,-0.500573196605508,-0.339762459427422,0.956881233666684,-226.842363885265,0.0163021642586776
"15",-0.779742150567156,1.55950573721649,0.547957334849593,0.362715036743381,0.737993074067772,0.381522592057507,-1.07295630790155,-1.14758036139027,0.331289792054278,0.359600172531774,-678.026929051191,0.880345428478295
"16",1.09388169784931,1.36895761747033,-0.600095150824219,-0.906334879509154,-1.42846526812651,0.42800116148327,0.809464007578727,-2.22488807638247,-0.496830908864569,0.48787230077053,-271.900432489216,0.239722901893886
"17",-0.473384599940322,1.04694361665243,-0.278606952600149,2.33035858027028,-0.773022727130395,-0.20473197837668,0.540161004080043,0.339762941583196,-1.17410966190745,-0.761073451832053,-253.213257546579,0.0681719885796017
"18",-0.841419516104932,0.56561977581383,-0.222607818529722,-0.144973486289703,2.51331562979107,-1.24696121972928,1.41405624657579,2.89353872239952,-0.854518981538549,0.701188261959607,-1929.75974825844,1.17120287150763
"19",0.0969504926177287,-0.994670360837754,-0.376989165889112,1.46691317587452,0.812951385154269,2.89013599598627,2.4232501713812,0.323741267898486,-1.17624815770024,-0.257465945725843,-329.076120881859,0.145590931973684
"20",-1.96153221978748,-1.43976040097412,0.481044244868835,0.196152252497868,-0.776661836541088,-0.331693447639736,1.10057330937195,-0.557200521285246,-2.31850524974397,-2.64774832633161,-996.371244037381,3.59363809452662
"21",-0.295528438514959,0.276359101766233,-0.598377384786433,1.19271586030846,-1.46543695842115,0.639026852035917,-1.38199283709335,-0.86990964168554,0.187223857565762,-0.554350130911474,-357.720465503828,2.60688287611539
"22",0.904317262811897,0.215502188824226,-0.40089809666532,1.81585611170813,-0.819349831456506,0.805557498722493,-0.0177842699302597,1.27912093459379,-0.383388709941942,0.996715836125648,-258.68696611369,0.275052013209624
"23",1.0035136939385,1.86805403421748,-0.327675261955835,2.19814457065572,0.39661685304762,-1.71038433673038,-4.42049877310811,-0.9125330569604,0.6769735387324,0.820157625083022,-369.95112390092,0.0836320276549775
"24",1.14262693748302,-0.845850212917225,0.195135532219045,1.22277747590235,-0.754625233826225,0.434925297710969,1.77670897297196,-0.423574191348745,1.52074506234592,3.6255238891347,-376.285277718943,0.147177960684855
"25",2.42664115025758,-0.796027987781503,0.334095904464407,-0.606666269044319,0.6121915083158,-2.06699205936967,1.6011423924861,2.03765223242062,3.00004112782571,-1.0861179422055,-729.806576299257,0.941834427882935
"26",-0.142363668553411,-0.995024404260043,0.369387305958797,0.327346002667015,1.62510090423853,-3.55224158903818,0.915485767624789,-0.964934872021533,0.131988918746975,-0.0999805053659986,-851.565288124477,0.779970800828097
"27",-1.50237797550357,-0.0980925960749141,0.199422776383487,0.678032475635621,-1.47004277340899,0.184533445326972,-1.57630795473746,-0.384065027397974,0.47077653578917,-0.958885535224672,-1353.98249522324,0.889778848808352
"28",3.36517096328571,3.1030833415245,-0.80941780693065,-0.518914232393694,0.397178987983496,0.945335479600932,1.03237220286979,-2.25136065845407,1.78099474458641,-2.26902057570331,-501.424626598714,1.22615718266379
"29",0.661301987965209,1.40902472486661,0.759487990428547,0.525774973782687,-0.830116308309266,0.620362701733272,-1.46894142928537,-0.0569365770271779,0.420085008896524,1.69689271571641,-364.048965444401,3.84784285200194
"30",-0.494325510153352,-0.82307710766348,-0.344522144774423,1.32784359356913,0.714316360623919,2.11706429642758,-0.706326359410419,1.71075025179603,0.483343601412274,-0.433632809716387,-496.200088107471,0.300738715644823
"31",-1.55809436392249,-0.0519989621750593,0.0474265093183619,-2.4521455330121,-0.247031669841101,-0.0464815973040952,-2.25806694125322,-0.537738624996959,-0.131703057446422,-2.05133572942116,-390.336117776249,5.73309438450164e-05
"32",-1.97409624676189,-0.237412665056186,0.0212521531177103,3.77179483913019,-0.581877040956656,0.895046594408077,-0.498319970308264,-1.4595385715157,-0.190564989042339,0.0320086445460597,-437.193690331199,0.00479084736515152
"33",0.373894834949431,1.16568537241544,-0.510179303025743,1.29428040154745,-0.0444826103421721,-0.571210686471556,0.801678403696121,1.1005391352332,-0.71078960620386,0.0261884375830994,-216.715721562319,0.20994397999473
"34",-0.677979584667828,-0.963200846728361,-0.508439169687279,0.799886569597565,-1.01995096575975,2.18392231087015,1.24738866388427,-0.379998795441244,0.681641754453051,-0.103073679790006,-234.727377108972,1.12931238089151
"35",1.66188830163059,-1.12515419873641,0.259679196299058,1.9009777677224,-0.345904956450689,-1.7249106526488,-1.22831224886382,0.976291746763822,0.479030970734911,-0.338163810338067,-244.345171598327,0.0713770233434286
"36",0.0735353692934285,-0.585615189001807,0.775673640241819,-1.8808364565595,-0.413854296582997,0.616185877588095,-1.41970939766957,1.24856232263296,0.166211663376478,-1.14684602430551,-282.341014308581,0.0287192843483255
"37",0.266704307533224,-0.106210952194344,0.322948585401012,0.668469808066369,-1.19434882245541,-1.36926857026328,1.30108998123739,-3.59767063955121,0.947031897914204,4.55803998734144,-687.624046172319,0.00055718661072959
"38",1.0320741568077,1.13434262686912,0.684084637359228,1.43510042751404,0.638419395184107,-0.431812398990475,-2.14927471486604,1.72760169232449,-0.608822197226752,0.709695597084392,-323.646130847916,0.119428731533031
"39",-0.715692475014021,1.23730221442556,-0.404177067932094,-1.02643529860773,0.541294742482054,-1.26121458163159,0.435494753483343,0.0874476269825544,3.20136231490043,-2.34450898327697,-465.603669066575,0.184404290341658
"40",0.130259735387818,0.00244692424331743,0.487779537497859,-3.91091699451099,-1.38521065914634,1.40015504858543,0.645303076083159,1.1899931189908,1.73367288025737,-0.257524144558003,-453.541646159463,8.37449897550783e-07
