"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","g","loglik","loglik.se.se"
"1",0,-0.708939764348758,0.050142766172299,-0.40611211558895,1.30222207705629,0.0609195106618536,0,0.0281841046726592,0,0,0.00333338733692822,0,-47.3423470914478,0.00719468192542396
"2",0,0.690888753852932,0.0600023774599397,-0.404629389485648,1.31212557179574,0.0693957941983802,0,0.019603660638245,0,0,0.0686081648226049,0,-47.4183663272063,0.00918751545555588
"3",0,-0.693313786384782,0.0433508597607838,0.402222745828954,1.31572447320574,0.0727487868444759,0,0.0299659046253196,0,0,0.129052361281417,0,-47.4903466589153,0.00745925931981531
"4",0,0.705236913815559,0.0659227995832055,-0.413613066249464,1.28545823703478,0.0701813418450437,0,0.0280324530130844,0,0,0.150757227536872,0,-47.6504753328409,0.00712497319807217
"5",0,-0.700590834677007,0.0461502396846393,0.420857997345863,1.28170386290966,0.067070931501153,0,0.0289842961059101,0,0,-0.102553259520298,0,-47.4159830816444,0.0059787048883118
"6",0,-0.715391468339959,0.0388230264287433,-0.408157924034579,1.29584742827204,0.049717087035874,0,0.0327787377929487,0,0,-0.00180775054179876,0,-47.5251402244694,0.00642855845844638
"7",0,-0.700103869576856,0.0490018719452726,-0.404416813937243,1.25179823184925,0.081828789893844,0,0.0346472249376155,0,0,0.160156699374193,0,-47.4596889281858,0.00886898649482318
"8",0,-0.696261115123682,0.0529282085366337,0.405756468348824,1.31198510660835,0.0712639126290265,0,0.0225459213343228,0,0,0.0809563911851867,0,-47.3556666350014,0.00829796544379638
"9",0,0.686976378220475,0.0494157535924332,-0.419717386345332,1.27692205175488,0.0869495014672541,0,0.0290125379863474,0,0,0.0197321341205725,0,-47.3633875357817,0.00616957530673968
"10",0,0.707300778877198,0.0676271616000429,0.399899001536158,1.28058251686658,0.0590817547216424,0,0.0290251113921527,0,0,0.108113610605195,0,-47.594541425373,0.00939420496650911
"11",0,0.697804827347573,0.0450403952657386,0.407929523225256,1.29362859172766,0.067551066143589,0,0.0297018849590041,0,0,0.056414408816347,0,-47.2975370785946,0.00711398685788926
"12",0,0.686546780345914,0.0519552446425073,-0.416986937256388,1.25134886308346,0.0995026416756572,0,0.0301334607543275,0,0,0.00854997255589006,0,-47.4962886688338,0.00709370536481317
"13",0,0.702867156516307,0.0404445005559693,0.416860083448937,1.25819816817164,0.0719916184942763,0,0.0363934155876534,0,0,-0.0939869717395675,0,-47.4068373306117,0.00588230661657244
"14",0,0.678610198132318,0.0514163595134415,0.417403631979434,1.22450938784108,0.0763750431330151,0,0.0323284323860908,0,0,-0.13008560269877,0,-47.6547192552452,0.00809220264960973
"15",0,0.69038446974122,0.0628372784682707,-0.405570693417591,1.35609305557505,0.0754903259339976,0,0.0201044761188165,0,0,0.0655335015763226,0,-47.6549172972542,0.00742398008772139
"16",0,-0.693997751530238,0.0568952887485639,0.401812921990097,1.26498963892322,0.0664162475159181,0,0.0308824374829902,0,0,0.0405691267130372,0,-47.3929718936139,0.0092811615009492
"17",0,-0.703292071598415,0.0608849095743844,0.412812243939768,1.27085116528441,0.0785555471847613,0,0.0291914512947974,0,0,-0.0651793150833338,0,-47.3701671868413,0.00679901133863733
"18",0,0.689820748190079,0.0693634871076756,-0.417696332973336,1.2985516719834,0.0848235248888707,0,0.0192295462167516,0,0,-0.0115757626137141,0,-47.547063037079,0.00743219879880077
"19",0,0.679636276366962,0.0558996755868549,0.418187160536786,1.30378461793004,0.0578544406552504,0,0.0281415070316037,0,0,-0.0885104621117117,0,-47.355934089509,0.0061089213232105
"20",0,-0.706342036845047,0.0496521483149328,-0.412153419581847,1.27289424665401,0.0774701058510043,0,0.0263381056304068,0,0,-0.117455691643803,0,-47.4294662601152,0.00777808644699567
